timestamp,open,high,low,close,volume
2026-02-19 17:11:00-0500,24841.25,24851.5,24836.75,24845.5,2887
2026-02-19 17:12:00-0500,24845.0,24847.5,24832.75,24842.75,2191
2026-02-19 17:13:00-0500,24842.25,24845.0,24835.25,24837.75,1360
2026-02-19 17:14:00-0500,24837.0,24848.0,24831.25,24845.75,2602
2026-02-19 17:15:00-0500,24845.25,24851.0,24829.25,24836.0,3161
2026-02-19 17:16:00-0500,24835.5,24842.0,24827.0,24838.0,2687
2026-02-19 17:17:00-0500,24837.75,24867.0,24837.75,24865.5,5563
2026-02-19 17:18:00-0500,24866.25,24875.0,24863.5,24868.5,3536
2026-02-19 17:19:00-0500,24868.75,24873.75,24861.75,24871.0,2716
2026-02-19 17:20:00-0500,24872.0,24889.25,24861.75,24882.75,4776
2026-02-19 17:21:00-0500,24883.0,24888.75,24877.5,24886.5,2657
2026-02-19 17:22:00-0500,24886.0,24894.75,24881.5,24885.5,3068
2026-02-19 17:23:00-0500,24885.25,24900.0,24880.75,24897.75,3384
2026-02-19 17:24:00-0500,24897.5,24905.0,24887.0,24888.5,3186
2026-02-19 17:25:00-0500,24889.0,24892.25,24878.0,24884.0,3602
2026-02-19 17:26:00-0500,24883.75,24887.0,24872.5,24878.25,3676
2026-02-19 17:27:00-0500,24878.0,24881.25,24849.25,24854.5,5593
2026-02-19 17:28:00-0500,24854.75,24865.25,24851.25,24862.25,2852
2026-02-19 17:29:00-0500,24862.0,24868.0,24857.75,24860.25,1801
2026-02-19 17:30:00-0500,24860.25,24868.5,24850.25,24855.25,3146
2026-02-19 17:31:00-0500,24855.0,24863.0,24850.75,24860.5,1997
2026-02-19 17:32:00-0500,24860.75,24869.75,24857.25,24862.5,2749
2026-02-19 17:33:00-0500,24861.75,24870.75,24853.75,24854.0,2191
2026-02-19 17:34:00-0500,24854.0,24857.5,24846.5,24853.0,3487
2026-02-19 17:35:00-0500,24853.0,24863.25,24847.0,24858.25,3090
2026-02-19 17:36:00-0500,24858.25,24866.5,24848.0,24849.5,2845
2026-02-19 17:37:00-0500,24849.5,24851.25,24836.0,24841.5,4053
2026-02-19 17:38:00-0500,24841.25,24848.5,24838.0,24846.5,1902
2026-02-19 17:39:00-0500,24846.25,24855.5,24841.0,24849.25,2454
2026-02-19 17:40:00-0500,24848.75,24856.75,24841.75,24847.0,3240
2026-02-19 17:41:00-0500,24847.0,24856.75,24841.0,24841.25,1980
2026-02-19 17:42:00-0500,24841.25,24866.0,24840.75,24862.0,3410
2026-02-19 17:43:00-0500,24861.75,24863.0,24847.5,24849.0,2049
2026-02-19 17:44:00-0500,24848.5,24853.25,24839.25,24841.0,2059
2026-02-19 17:45:00-0500,24841.0,24844.25,24823.0,24832.25,4944
2026-02-19 17:46:00-0500,24832.25,24835.25,24821.75,24825.0,2716
2026-02-19 17:47:00-0500,24824.5,24827.5,24815.0,24815.5,3135
2026-02-19 17:48:00-0500,24815.75,24817.0,24783.0,24793.25,7849
2026-02-19 17:49:00-0500,24792.75,24802.75,24782.75,24797.25,4709
2026-02-19 17:50:00-0500,24797.25,24815.5,24794.25,24804.0,5600
2026-02-19 17:51:00-0500,24804.0,24823.25,24802.0,24803.75,4506
2026-02-19 17:52:00-0500,24803.75,24809.25,24774.25,24775.5,5677
2026-02-19 17:53:00-0500,24775.75,24784.5,24770.25,24783.25,4177
2026-02-19 17:54:00-0500,24783.25,24794.25,24774.75,24792.25,4314
2026-02-19 17:55:00-0500,24792.0,24806.75,24784.25,24806.5,4456
2026-02-19 17:56:00-0500,24806.75,24809.5,24787.5,24787.75,3614
2026-02-19 17:57:00-0500,24788.5,24790.25,24777.25,24780.75,3392
2026-02-19 17:58:00-0500,24780.25,24784.75,24765.0,24773.25,4220
2026-02-19 17:59:00-0500,24773.75,24783.5,24772.25,24780.75,2243
2026-02-19 18:00:00-0500,24780.5,24788.5,24772.75,24784.5,3433
2026-02-19 18:01:00-0500,24784.5,24794.0,24783.0,24785.0,2144
2026-02-19 18:02:00-0500,24785.0,24787.0,24766.5,24771.5,3532
2026-02-19 18:03:00-0500,24771.0,24790.25,24771.0,24785.75,3052
2026-02-19 18:04:00-0500,24786.25,24786.25,24770.75,24771.75,2277
2026-02-19 18:05:00-0500,24771.75,24781.0,24771.5,24780.0,1889
2026-02-19 18:06:00-0500,24779.75,24798.25,24777.0,24789.75,4110
2026-02-19 18:07:00-0500,24790.25,24805.75,24784.0,24798.5,3239
2026-02-19 18:08:00-0500,24798.5,24802.5,24790.0,24798.5,2684
2026-02-19 18:09:00-0500,24798.25,24804.75,24795.0,24801.0,1764
2026-02-19 18:10:00-0500,24800.5,24806.25,24790.0,24804.0,2933
2026-02-19 18:11:00-0500,24803.75,24813.75,24797.25,24799.25,3325
2026-02-19 18:12:00-0500,24799.0,24811.25,24798.5,24808.75,1619
2026-02-19 18:13:00-0500,24808.5,24829.5,24808.25,24823.25,4205
2026-02-19 18:14:00-0500,24823.25,24839.25,24818.25,24831.5,3770
2026-02-19 18:15:00-0500,24831.0,24833.25,24822.25,24823.5,3476
2026-02-19 18:16:00-0500,24823.75,24829.75,24802.25,24804.75,4325
2026-02-19 18:17:00-0500,24804.5,24805.75,24782.75,24785.75,5093
2026-02-19 18:18:00-0500,24785.0,24795.25,24778.0,24785.25,3526
2026-02-19 18:19:00-0500,24785.5,24786.5,24770.0,24772.5,3176
2026-02-19 18:20:00-0500,24772.5,24774.25,24748.0,24767.5,8822
2026-02-19 18:21:00-0500,24767.25,24768.75,24757.25,24758.25,2680
2026-02-19 18:22:00-0500,24758.0,24773.25,24755.0,24768.0,4033
2026-02-19 18:23:00-0500,24767.25,24785.5,24767.0,24782.0,4563
2026-02-19 18:24:00-0500,24781.75,24785.75,24769.5,24778.25,3158
2026-02-19 18:25:00-0500,24778.25,24798.0,24774.75,24775.75,5058
2026-02-19 18:26:00-0500,24776.5,24780.75,24766.25,24770.0,3722
2026-02-19 18:27:00-0500,24769.75,24788.75,24767.25,24786.75,3395
2026-02-19 18:28:00-0500,24787.0,24802.5,24781.5,24793.5,4197
2026-02-19 18:29:00-0500,24794.25,24796.0,24787.25,24788.5,1767
2026-02-19 18:30:00-0500,24788.5,24799.5,24782.5,24797.25,3313
2026-02-19 18:31:00-0500,24798.0,24803.5,24789.75,24791.75,2820
2026-02-19 18:32:00-0500,24792.25,24804.0,24790.25,24794.25,2003
2026-02-19 18:33:00-0500,24794.0,24794.5,24774.25,24779.5,4560
2026-02-19 18:34:00-0500,24778.75,24781.75,24769.0,24776.75,2709
2026-02-19 18:35:00-0500,24777.0,24789.25,24776.5,24778.25,3038
2026-02-19 18:36:00-0500,24778.5,24779.5,24768.0,24772.0,2411
2026-02-19 18:37:00-0500,24772.75,24778.5,24766.5,24773.25,2343
2026-02-19 18:38:00-0500,24773.0,24775.25,24766.25,24774.25,1440
2026-02-19 18:39:00-0500,24775.0,24790.5,24774.5,24787.0,2989
2026-02-19 18:40:00-0500,24787.0,24790.0,24776.75,24780.5,2187
2026-02-19 18:41:00-0500,24780.0,24784.0,24769.25,24777.5,2605
2026-02-19 18:42:00-0500,24777.0,24783.0,24770.75,24772.75,2204
2026-02-19 18:43:00-0500,24773.25,24793.0,24773.25,24786.75,2460
2026-02-19 18:44:00-0500,24787.0,24788.75,24776.75,24784.5,1621
2026-02-19 18:45:00-0500,24784.25,24802.5,24782.75,24800.25,2997
2026-02-19 18:46:00-0500,24800.25,24821.75,24797.75,24809.0,4502
2026-02-19 18:47:00-0500,24808.75,24819.0,24804.5,24818.75,2388
2026-02-19 18:48:00-0500,24819.25,24824.75,24814.0,24814.5,3097
2026-02-19 18:49:00-0500,24814.25,24821.25,24809.0,24817.5,2216
2026-02-19 18:50:00-0500,24817.0,24818.5,24802.0,24806.0,3074
2026-02-19 18:51:00-0500,24805.75,24815.75,24801.25,24803.0,1953
2026-02-19 18:52:00-0500,24803.25,24817.75,24799.5,24816.0,2766
2026-02-19 18:53:00-0500,24816.0,24823.25,24814.0,24817.5,2689
2026-02-19 18:54:00-0500,24817.5,24819.5,24811.0,24814.0,1767
2026-02-19 18:55:00-0500,24814.25,24821.0,24807.5,24813.75,1854
2026-02-19 18:56:00-0500,24813.75,24824.0,24810.0,24815.75,1957
2026-02-19 18:57:00-0500,24815.75,24821.0,24811.75,24812.75,1443
2026-02-19 18:58:00-0500,24812.5,24827.25,24811.75,24825.25,2146
2026-02-19 18:59:00-0500,24825.0,24849.0,24825.0,24840.75,5764
2026-02-19 19:00:00-0500,24841.25,24843.75,24831.75,24834.5,3431
2026-02-19 19:01:00-0500,24834.5,24841.75,24833.5,24840.25,1795
2026-02-19 19:02:00-0500,24840.25,24842.5,24823.25,24826.0,3390
2026-02-19 19:03:00-0500,24826.0,24832.5,24822.75,24823.75,1837
2026-02-19 19:04:00-0500,24824.25,24832.5,24820.25,24829.0,2116
2026-02-19 19:05:00-0500,24828.75,24836.5,24825.75,24832.25,1848
2026-02-19 19:06:00-0500,24832.5,24835.75,24827.5,24833.75,1485
2026-02-19 19:07:00-0500,24833.75,24846.5,24832.75,24844.0,2468
2026-02-19 19:08:00-0500,24844.25,24845.0,24837.0,24840.25,1749
2026-02-19 19:09:00-0500,24840.5,24846.0,24833.25,24840.75,2314
2026-02-19 19:10:00-0500,24841.0,24843.0,24817.75,24832.25,4574
2026-02-19 19:11:00-0500,24831.75,24833.25,24815.25,24821.75,3436
2026-02-19 19:12:00-0500,24821.75,24832.25,24819.75,24828.25,2230
2026-02-19 19:13:00-0500,24828.25,24829.0,24818.25,24821.5,1679
2026-02-19 19:14:00-0500,24820.75,24825.25,24813.5,24824.25,2237
2026-02-19 19:15:00-0500,24824.0,24830.0,24821.5,24829.0,1566
2026-02-19 19:16:00-0500,24829.0,24833.25,24825.0,24828.25,1498
2026-02-19 19:17:00-0500,24827.5,24837.75,24826.5,24828.5,1590
2026-02-19 19:18:00-0500,24828.0,24836.0,24828.0,24830.0,1110
2026-02-19 19:19:00-0500,24829.75,24840.75,24826.75,24837.75,1823
2026-02-19 19:20:00-0500,24837.5,24842.5,24833.5,24838.5,1368
2026-02-19 19:21:00-0500,24838.5,24840.5,24829.5,24829.75,1805
2026-02-19 19:22:00-0500,24830.0,24845.0,24827.75,24844.5,2268
2026-02-19 19:23:00-0500,24843.5,24846.75,24841.75,24843.75,1439
2026-02-19 19:24:00-0500,24843.75,24850.0,24841.5,24845.25,1744
2026-02-19 19:25:00-0500,24845.0,24848.5,24840.0,24841.25,1320
2026-02-19 19:26:00-0500,24841.0,24842.25,24826.0,24829.0,2881
2026-02-19 19:27:00-0500,24829.0,24830.0,24821.25,24822.5,2309
2026-02-19 19:28:00-0500,24822.5,24827.0,24817.0,24817.25,2095
2026-02-19 19:29:00-0500,24818.25,24823.25,24794.75,24808.5,5481
2026-02-19 19:30:00-0500,24808.75,24816.0,24804.5,24814.25,2622
2026-02-19 19:31:00-0500,24813.75,24818.0,24810.0,24816.25,1661
2026-02-19 19:32:00-0500,24816.25,24825.5,24807.75,24822.75,2633
2026-02-19 19:33:00-0500,24822.5,24823.75,24808.0,24808.75,2178
2026-02-19 19:34:00-0500,24809.0,24817.5,24807.5,24815.5,1502
2026-02-19 19:35:00-0500,24815.75,24817.75,24808.75,24811.5,1240
2026-02-19 19:36:00-0500,24812.5,24815.25,24798.25,24799.5,2675
2026-02-19 19:37:00-0500,24799.5,24799.5,24785.25,24786.25,3926
2026-02-19 19:38:00-0500,24786.75,24792.25,24780.25,24783.75,3431
2026-02-19 19:39:00-0500,24783.75,24786.25,24760.0,24760.25,5114
2026-02-19 19:40:00-0500,24760.75,24772.75,24755.75,24768.5,4853
2026-02-19 19:41:00-0500,24768.75,24787.25,24766.75,24781.5,4578
2026-02-19 19:42:00-0500,24781.25,24783.5,24766.0,24770.5,2897
2026-02-19 19:43:00-0500,24770.5,24771.75,24762.5,24766.75,1884
2026-02-19 19:44:00-0500,24767.25,24777.5,24764.75,24774.25,2648
2026-02-19 19:45:00-0500,24773.75,24785.5,24771.25,24779.0,3276
2026-02-19 19:46:00-0500,24779.25,24780.5,24761.75,24764.0,3065
2026-02-19 19:47:00-0500,24764.25,24765.5,24751.5,24753.25,3325
2026-02-19 19:48:00-0500,24753.5,24769.75,24753.25,24767.75,3199
2026-02-19 19:49:00-0500,24768.5,24770.5,24762.0,24766.25,1670
2026-02-19 19:50:00-0500,24767.75,24781.25,24766.75,24778.0,3324
2026-02-19 19:51:00-0500,24777.75,24787.0,24774.0,24782.0,2678
2026-02-19 19:52:00-0500,24782.0,24789.0,24767.5,24774.5,3413
2026-02-19 19:53:00-0500,24774.5,24778.0,24762.75,24770.25,2536
2026-02-19 19:54:00-0500,24770.5,24778.75,24765.5,24776.5,1804
2026-02-19 19:55:00-0500,24776.75,24791.5,24775.0,24789.25,2373
2026-02-19 19:56:00-0500,24790.25,24792.75,24781.0,24781.75,2404
2026-02-19 19:57:00-0500,24781.75,24786.0,24773.75,24775.75,2720
2026-02-19 19:58:00-0500,24775.75,24785.25,24774.5,24782.75,2208
2026-02-19 19:59:00-0500,24782.75,24787.75,24776.5,24782.25,2128
2026-02-19 20:00:00-0500,24782.0,24797.75,24780.75,24797.0,2872
2026-02-19 20:01:00-0500,24797.25,24801.0,24790.0,24799.5,2353
2026-02-19 20:02:00-0500,24799.25,24810.5,24795.75,24806.5,2883
2026-02-19 20:03:00-0500,24806.25,24821.25,24803.0,24818.75,3570
2026-02-19 20:04:00-0500,24818.5,24821.0,24808.0,24811.0,2597
2026-02-19 20:05:00-0500,24811.25,24811.5,24799.75,24802.5,3118
2026-02-19 20:06:00-0500,24802.0,24805.0,24795.75,24800.75,2418
2026-02-19 20:07:00-0500,24801.25,24806.0,24794.5,24804.5,2266
2026-02-19 20:08:00-0500,24804.75,24806.25,24793.0,24793.75,1969
2026-02-19 20:09:00-0500,24793.5,24794.25,24788.75,24793.0,2484
2026-02-19 20:10:00-0500,24793.5,24803.0,24792.75,24794.0,2329
2026-02-19 20:11:00-0500,24794.25,24800.25,24789.25,24798.5,2227
2026-02-19 20:12:00-0500,24799.5,24807.5,24797.75,24800.0,2129
2026-02-19 20:13:00-0500,24800.0,24803.0,24789.0,24791.75,2277
2026-02-19 20:14:00-0500,24792.0,24797.75,24791.0,24795.25,1493
2026-02-19 20:15:00-0500,24795.75,24798.5,24786.25,24788.0,1972
2026-02-19 20:16:00-0500,24788.0,24793.0,24778.5,24789.5,3117
2026-02-19 20:17:00-0500,24789.25,24789.5,24779.0,24780.5,1507
2026-02-19 20:18:00-0500,24780.5,24790.5,24777.0,24789.25,2356
2026-02-19 20:19:00-0500,24789.25,24804.0,24787.0,24803.5,3612
2026-02-19 20:20:00-0500,24803.75,24809.75,24796.75,24797.0,2976
2026-02-19 20:21:00-0500,24797.5,24799.0,24788.5,24794.5,2321
2026-02-19 20:22:00-0500,24794.0,24806.0,24793.5,24805.25,2083
2026-02-19 20:23:00-0500,24805.0,24805.5,24790.0,24791.0,1501
2026-02-19 20:24:00-0500,24791.5,24797.0,24786.5,24789.0,1640
2026-02-19 20:25:00-0500,24788.75,24790.0,24783.0,24788.0,2139
2026-02-19 20:26:00-0500,24788.25,24788.75,24780.75,24781.5,1214
2026-02-19 20:27:00-0500,24781.0,24792.0,24780.25,24791.75,1793
2026-02-19 20:28:00-0500,24791.75,24793.75,24785.25,24787.5,1376
2026-02-19 20:29:00-0500,24787.0,24791.5,24785.5,24788.25,976
2026-02-19 20:30:00-0500,24787.5,24802.0,24782.75,24800.75,2999
2026-02-19 20:31:00-0500,24800.5,24802.5,24791.5,24797.75,2221
2026-02-19 20:32:00-0500,24798.0,24809.25,24797.25,24807.25,2319
2026-02-19 20:33:00-0500,24807.75,24817.5,24805.25,24805.5,2645
2026-02-19 20:34:00-0500,24805.75,24809.5,24802.75,24807.0,1919
2026-02-19 20:35:00-0500,24807.0,24814.0,24801.0,24802.0,2061
2026-02-19 20:36:00-0500,24802.5,24808.25,24798.0,24805.25,1883
2026-02-19 20:37:00-0500,24805.0,24807.75,24801.25,24801.5,1137
2026-02-19 20:38:00-0500,24801.5,24806.5,24798.75,24803.25,1388
2026-02-19 20:39:00-0500,24803.25,24806.5,24800.0,24802.25,1118
2026-02-19 20:40:00-0500,24802.0,24810.0,24801.25,24806.5,1752
2026-02-19 20:41:00-0500,24807.0,24807.0,24793.0,24796.25,2159
2026-02-19 20:42:00-0500,24795.75,24799.25,24792.0,24798.75,1558
2026-02-19 20:43:00-0500,24798.5,24804.5,24794.25,24799.5,2077
2026-02-19 20:44:00-0500,24799.75,24813.5,24796.25,24808.25,3003
2026-02-19 20:45:00-0500,24808.5,24811.25,24804.75,24809.5,1346
2026-02-19 20:46:00-0500,24809.25,24828.5,24808.75,24827.5,4085
2026-02-19 20:47:00-0500,24827.75,24835.25,24823.5,24828.75,2984
2026-02-19 20:48:00-0500,24828.75,24830.75,24818.0,24824.75,2586
2026-02-19 20:49:00-0500,24824.0,24837.75,24824.0,24832.75,2558
2026-02-19 20:50:00-0500,24832.25,24833.25,24823.0,24831.75,3444
2026-02-19 20:51:00-0500,24831.25,24831.5,24818.25,24820.0,2748
2026-02-19 20:52:00-0500,24819.25,24832.75,24817.5,24832.0,2428
2026-02-19 20:53:00-0500,24831.5,24836.5,24829.0,24834.25,1977
2026-02-19 20:54:00-0500,24834.25,24841.5,24831.0,24837.0,3527
2026-02-19 20:55:00-0500,24836.5,24854.75,24835.75,24841.5,5427
2026-02-19 20:56:00-0500,24840.75,24842.75,24832.75,24837.25,2420
2026-02-19 20:57:00-0500,24837.5,24847.5,24833.25,24843.75,1776
2026-02-19 20:58:00-0500,24843.75,24853.75,24843.0,24852.5,2634
2026-02-19 20:59:00-0500,24852.25,24865.75,24850.5,24863.0,9305
2026-02-19 21:00:00-0500,24863.75,24871.25,24854.0,24859.0,6051
2026-02-19 21:01:00-0500,24859.0,24862.0,24854.0,24862.0,1880
2026-02-19 21:02:00-0500,24862.0,24870.0,24861.0,24869.0,1559
2026-02-19 21:03:00-0500,24869.0,24872.0,24864.25,24865.25,1328
2026-02-19 21:04:00-0500,24866.0,24866.75,24861.5,24864.5,1064
2026-02-19 21:05:00-0500,24864.75,24869.75,24861.75,24862.5,913
2026-02-19 21:06:00-0500,24862.75,24865.25,24861.25,24863.25,746
2026-02-19 21:07:00-0500,24863.25,24868.0,24858.75,24866.0,991
2026-02-19 21:08:00-0500,24866.0,24869.0,24862.5,24867.25,650
2026-02-19 21:09:00-0500,24867.0,24867.25,24859.75,24859.75,668
2026-02-19 21:10:00-0500,24859.5,24864.75,24857.5,24862.0,880
2026-02-19 21:11:00-0500,24862.0,24862.0,24858.25,24859.25,945
2026-02-19 21:12:00-0500,24859.25,24860.5,24854.25,24860.25,1137
2026-02-19 21:13:00-0500,24860.25,24862.25,24854.5,24858.5,763
2026-02-19 21:14:00-0500,24858.5,24859.5,24851.25,24852.5,862
2026-02-19 21:15:00-0500,24852.0,24858.75,24849.25,24853.0,1453
2026-02-19 21:16:00-0500,24853.5,24856.5,24852.5,24856.0,595
2026-02-19 21:17:00-0500,24856.75,24856.75,24853.75,24854.5,273
2026-02-19 21:18:00-0500,24854.5,24854.5,24850.75,24851.5,357
2026-02-19 21:19:00-0500,24851.5,24853.5,24851.0,24851.25,405
2026-02-19 21:20:00-0500,24851.0,24851.5,24830.5,24846.0,2903
2026-02-19 21:21:00-0500,24846.25,24856.75,24846.0,24854.75,1792
2026-02-19 21:22:00-0500,24854.5,24868.5,24854.5,24856.25,1969
2026-02-19 21:23:00-0500,24856.75,24859.75,24853.0,24854.25,973
2026-02-19 21:24:00-0500,24854.5,24855.25,24847.0,24848.5,608
2026-02-19 21:25:00-0500,24848.5,24854.75,24846.0,24850.75,760
2026-02-19 21:26:00-0500,24851.5,24853.75,24849.0,24852.25,510
2026-02-19 21:27:00-0500,24852.25,24857.5,24852.25,24856.25,467
2026-02-19 21:28:00-0500,24857.25,24857.5,24853.75,24854.25,308
2026-02-19 21:29:00-0500,24854.0,24855.25,24847.75,24848.0,627
2026-02-19 21:30:00-0500,24849.0,24849.0,24842.5,24845.0,853
2026-02-19 21:31:00-0500,24844.75,24847.0,24836.75,24841.5,826
2026-02-19 21:32:00-0500,24841.0,24841.5,24836.75,24838.25,445
2026-02-19 21:33:00-0500,24838.5,24840.25,24835.75,24838.25,347
2026-02-19 21:34:00-0500,24839.0,24841.5,24834.5,24837.0,460
2026-02-19 21:35:00-0500,24837.5,24840.5,24835.75,24840.0,386
2026-02-19 21:36:00-0500,24840.0,24841.25,24838.0,24838.0,479
2026-02-19 21:37:00-0500,24838.0,24839.75,24836.75,24839.25,166
2026-02-19 21:38:00-0500,24839.0,24841.0,24838.0,24840.5,134
2026-02-19 21:39:00-0500,24840.25,24842.5,24837.75,24839.0,548
2026-02-19 21:40:00-0500,24839.0,24842.75,24838.25,24840.0,464
2026-02-19 21:41:00-0500,24839.75,24842.25,24837.0,24840.5,338
2026-02-19 21:42:00-0500,24840.5,24840.5,24838.5,24839.0,146
2026-02-19 21:43:00-0500,24839.0,24841.25,24835.75,24837.0,479
2026-02-19 21:44:00-0500,24837.0,24837.0,24829.0,24829.25,736
2026-02-19 21:45:00-0500,24829.5,24833.5,24828.25,24832.75,669
2026-02-19 21:46:00-0500,24832.75,24835.0,24830.5,24832.75,315
2026-02-19 21:47:00-0500,24833.25,24833.75,24829.25,24830.0,305
2026-02-19 21:48:00-0500,24830.25,24834.25,24830.0,24831.75,267
2026-02-19 21:49:00-0500,24832.25,24835.5,24831.5,24835.5,216
2026-02-19 21:50:00-0500,24835.0,24836.75,24833.25,24836.5,197
2026-02-19 21:51:00-0500,24836.25,24838.0,24835.5,24837.5,145
2026-02-19 21:52:00-0500,24837.5,24838.0,24835.5,24836.0,165
2026-02-19 21:53:00-0500,24836.25,24840.25,24836.25,24837.75,190
2026-02-19 21:54:00-0500,24838.0,24838.0,24830.25,24833.25,356
2026-02-19 21:55:00-0500,24832.75,24839.75,24832.75,24838.25,668
2026-02-19 21:56:00-0500,24837.75,24840.5,24837.75,24838.0,99
2026-02-19 21:57:00-0500,24838.0,24840.5,24836.25,24837.5,166
2026-02-19 21:58:00-0500,24837.75,24839.0,24835.0,24835.25,212
2026-02-19 21:59:00-0500,24835.0,24838.0,24830.5,24836.25,526
2026-02-19 23:00:00-0500,24844.0,24844.0,24830.0,24831.75,1116
2026-02-19 23:01:00-0500,24830.75,24839.75,24826.0,24835.25,689
2026-02-19 23:02:00-0500,24836.0,24836.25,24825.25,24829.75,522
2026-02-19 23:03:00-0500,24830.75,24838.5,24827.25,24837.25,332
2026-02-19 23:04:00-0500,24837.25,24845.0,24837.25,24841.25,795
2026-02-19 23:05:00-0500,24841.25,24850.0,24840.5,24846.25,640
2026-02-19 23:06:00-0500,24846.5,24846.5,24838.0,24845.0,508
2026-02-19 23:07:00-0500,24845.75,24850.0,24842.5,24843.75,410
2026-02-19 23:08:00-0500,24844.75,24852.25,24843.75,24849.0,289
2026-02-19 23:09:00-0500,24849.0,24850.75,24844.0,24849.25,540
2026-02-19 23:10:00-0500,24849.25,24851.0,24841.5,24842.75,356
2026-02-19 23:11:00-0500,24843.25,24847.5,24834.75,24835.0,507
2026-02-19 23:12:00-0500,24835.0,24842.5,24832.0,24837.75,688
2026-02-19 23:13:00-0500,24839.0,24842.0,24835.25,24837.25,193
2026-02-19 23:14:00-0500,24837.25,24849.0,24837.25,24844.75,599
2026-02-19 23:15:00-0500,24845.25,24854.75,24845.25,24853.25,503
2026-02-19 23:16:00-0500,24853.5,24854.0,24848.25,24850.5,314
2026-02-19 23:17:00-0500,24849.5,24862.25,24849.0,24858.0,969
2026-02-19 23:18:00-0500,24857.0,24860.0,24855.75,24858.5,255
2026-02-19 23:19:00-0500,24859.0,24860.5,24853.5,24855.75,221
2026-02-19 23:20:00-0500,24855.75,24857.75,24855.0,24856.5,181
2026-02-19 23:21:00-0500,24857.5,24859.0,24854.0,24855.25,188
2026-02-19 23:22:00-0500,24856.0,24859.0,24855.25,24856.75,176
2026-02-19 23:23:00-0500,24857.5,24858.0,24854.25,24855.0,126
2026-02-19 23:24:00-0500,24854.5,24857.25,24852.75,24856.25,253
2026-02-19 23:25:00-0500,24855.5,24862.75,24854.5,24860.0,397
2026-02-19 23:26:00-0500,24860.75,24866.0,24860.75,24865.5,406
2026-02-19 23:27:00-0500,24865.75,24867.5,24862.5,24863.5,392
2026-02-19 23:28:00-0500,24863.0,24864.25,24858.5,24862.25,347
2026-02-19 23:29:00-0500,24862.75,24863.25,24858.0,24859.25,288
2026-02-19 23:30:00-0500,24859.75,24864.0,24857.75,24862.0,226
2026-02-19 23:31:00-0500,24861.25,24867.0,24860.0,24865.25,266
2026-02-19 23:32:00-0500,24864.0,24866.25,24862.5,24864.0,125
2026-02-19 23:33:00-0500,24864.0,24868.5,24864.0,24867.25,212
2026-02-19 23:34:00-0500,24867.75,24877.0,24867.25,24876.25,767
2026-02-19 23:35:00-0500,24875.75,24878.25,24873.5,24878.0,464
