timestamp,open,high,low,close,volume
2026-02-19 00:00:00-0500,24889.0,24905.0,24765.0,24780.75,310679
2026-02-20 00:00:00-0500,24780.5,25139.75,24677.0,25034.75,2259558
2026-02-21 00:00:00-0500,25034.0,25122.5,24929.0,25078.5,462837
2026-02-23 00:00:00-0500,25036.0,25059.25,24667.75,24744.5,1551151
2026-02-24 00:00:00-0500,24744.5,25076.0,24678.5,25046.25,1860311
2026-02-25 00:00:00-0500,25046.0,25361.0,24988.25,25351.75,1483023
2026-02-26 00:00:00-0500,25352.75,25495.0,24862.0,24935.25,1998032
2026-02-27 00:00:00-0500,24935.25,25099.0,24780.0,24945.75,2117306
