time,open,high,low,close,Volume
1771522020,24878,24881.25,24849.25,24854.5,5593
1771522080,24854.75,24865.25,24851.25,24862.25,2852
1771522140,24862,24868,24857.75,24860.25,1801
1771522200,24860.25,24868.5,24850.25,24855.25,3146
1771522260,24855,24863,24850.75,24860.5,1997
1771522320,24860.75,24869.75,24857.25,24862.5,2749
1771522380,24861.75,24870.75,24853.75,24854,2191
1771522440,24854,24857.5,24846.5,24853,3487
1771522500,24853,24863.25,24847,24858.25,3090
1771522560,24858.25,24866.5,24848,24849.5,2845
1771522620,24849.5,24851.25,24836,24841.5,4053
1771522680,24841.25,24848.5,24838,24846.5,1902
1771522740,24846.25,24855.5,24841,24849.25,2454
1771522800,24848.75,24856.75,24841.75,24847,3240
1771522860,24847,24856.75,24841,24841.25,1980
1771522920,24841.25,24866,24840.75,24862,3410
1771522980,24861.75,24863,24847.5,24849,2049
1771523040,24848.5,24853.25,24839.25,24841,2059
1771523100,24841,24844.25,24823,24832.25,4944
1771523160,24832.25,24835.25,24821.75,24825,2716
1771523220,24824.5,24827.5,24815,24815.5,3135
1771523280,24815.75,24817,24783,24793.25,7849
1771523340,24792.75,24802.75,24782.75,24797.25,4709
1771523400,24797.25,24815.5,24794.25,24804,5600
1771523460,24804,24823.25,24802,24803.75,4506
1771523520,24803.75,24809.25,24774.25,24775.5,5677
1771523580,24775.75,24784.5,24770.25,24783.25,4177
1771523640,24783.25,24794.25,24774.75,24792.25,4314
1771523700,24792,24806.75,24784.25,24806.5,4456
1771523760,24806.75,24809.5,24787.5,24787.75,3614
1771523820,24788.5,24790.25,24777.25,24780.75,3392
1771523880,24780.25,24784.75,24765,24773.25,4220
1771523940,24773.75,24783.5,24772.25,24780.75,2243
1771524000,24780.5,24788.5,24772.75,24784.5,3433
1771524060,24784.5,24794,24783,24785,2144
1771524120,24785,24787,24766.5,24771.5,3532
1771524180,24771,24790.25,24771,24785.75,3052
1771524240,24786.25,24786.25,24770.75,24771.75,2277
1771524300,24771.75,24781,24771.5,24780,1889
1771524360,24779.75,24798.25,24777,24789.75,4110
1771524420,24790.25,24805.75,24784,24798.5,3239
1771524480,24798.5,24802.5,24790,24798.5,2684
1771524540,24798.25,24804.75,24795,24801,1764
1771524600,24800.5,24806.25,24790,24804,2933
1771524660,24803.75,24813.75,24797.25,24799.25,3325
1771524720,24799,24811.25,24798.5,24808.75,1619
1771524780,24808.5,24829.5,24808.25,24823.25,4205
1771524840,24823.25,24839.25,24818.25,24831.5,3770
1771524900,24831,24833.25,24822.25,24823.5,3476
1771524960,24823.75,24829.75,24802.25,24804.75,4325
1771525020,24804.5,24805.75,24782.75,24785.75,5093
1771525080,24785,24795.25,24778,24785.25,3526
1771525140,24785.5,24786.5,24770,24772.5,3176
1771525200,24772.5,24774.25,24748,24767.5,8822
1771525260,24767.25,24768.75,24757.25,24758.25,2680
1771525320,24758,24773.25,24755,24768,4033
1771525380,24767.25,24785.5,24767,24782,4563
1771525440,24781.75,24785.75,24769.5,24778.25,3158
1771525500,24778.25,24798,24774.75,24775.75,5058
1771525560,24776.5,24780.75,24766.25,24770,3722
1771525620,24769.75,24788.75,24767.25,24786.75,3395
1771525680,24787,24802.5,24781.5,24793.5,4197
1771525740,24794.25,24796,24787.25,24788.5,1767
1771525800,24788.5,24799.5,24782.5,24797.25,3313
1771525860,24798,24803.5,24789.75,24791.75,2820
1771525920,24792.25,24804,24790.25,24794.25,2003
1771525980,24794,24794.5,24774.25,24779.5,4560
1771526040,24778.75,24781.75,24769,24776.75,2709
1771526100,24777,24789.25,24776.5,24778.25,3038
1771526160,24778.5,24779.5,24768,24772,2411
1771526220,24772.75,24778.5,24766.5,24773.25,2343
1771526280,24773,24775.25,24766.25,24774.25,1440
1771526340,24775,24790.5,24774.5,24787,2989
1771526400,24787,24790,24776.75,24780.5,2187
1771526460,24780,24784,24769.25,24777.5,2605
1771526520,24777,24783,24770.75,24772.75,2204
1771526580,24773.25,24793,24773.25,24786.75,2460
1771526640,24787,24788.75,24776.75,24784.5,1621
1771526700,24784.25,24802.5,24782.75,24800.25,2997
1771526760,24800.25,24821.75,24797.75,24809,4502
1771526820,24808.75,24819,24804.5,24818.75,2388
1771526880,24819.25,24824.75,24814,24814.5,3097
1771526940,24814.25,24821.25,24809,24817.5,2216
1771527000,24817,24818.5,24802,24806,3074
1771527060,24805.75,24815.75,24801.25,24803,1953
1771527120,24803.25,24817.75,24799.5,24816,2766
1771527180,24816,24823.25,24814,24817.5,2689
1771527240,24817.5,24819.5,24811,24814,1767
1771527300,24814.25,24821,24807.5,24813.75,1854
1771527360,24813.75,24824,24810,24815.75,1957
1771527420,24815.75,24821,24811.75,24812.75,1443
1771527480,24812.5,24827.25,24811.75,24825.25,2146
1771527540,24825,24849,24825,24840.75,5764
1771527600,24841.25,24843.75,24831.75,24834.5,3431
1771527660,24834.5,24841.75,24833.5,24840.25,1795
1771527720,24840.25,24842.5,24823.25,24826,3390
1771527780,24826,24832.5,24822.75,24823.75,1837
1771527840,24824.25,24832.5,24820.25,24829,2116
1771527900,24828.75,24836.5,24825.75,24832.25,1848
1771527960,24832.5,24835.75,24827.5,24833.75,1485
1771528020,24833.75,24846.5,24832.75,24844,2468
1771528080,24844.25,24845,24837,24840.25,1749
1771528140,24840.5,24846,24833.25,24840.75,2314
1771528200,24841,24843,24817.75,24832.25,4574
1771528260,24831.75,24833.25,24815.25,24821.75,3436
1771528320,24821.75,24832.25,24819.75,24828.25,2230
1771528380,24828.25,24829,24818.25,24821.5,1679
1771528440,24820.75,24825.25,24813.5,24824.25,2237
1771528500,24824,24830,24821.5,24829,1566
1771528560,24829,24833.25,24825,24828.25,1498
1771528620,24827.5,24837.75,24826.5,24828.5,1590
1771528680,24828,24836,24828,24830,1110
1771528740,24829.75,24840.75,24826.75,24837.75,1823
1771528800,24837.5,24842.5,24833.5,24838.5,1368
1771528860,24838.5,24840.5,24829.5,24829.75,1805
1771528920,24830,24845,24827.75,24844.5,2268
1771528980,24843.5,24846.75,24841.75,24843.75,1439
1771529040,24843.75,24850,24841.5,24845.25,1744
1771529100,24845,24848.5,24840,24841.25,1320
1771529160,24841,24842.25,24826,24829,2881
1771529220,24829,24830,24821.25,24822.5,2309
1771529280,24822.5,24827,24817,24817.25,2095
1771529340,24818.25,24823.25,24794.75,24808.5,5481
1771529400,24808.75,24816,24804.5,24814.25,2622
1771529460,24813.75,24818,24810,24816.25,1661
1771529520,24816.25,24825.5,24807.75,24822.75,2633
1771529580,24822.5,24823.75,24808,24808.75,2178
1771529640,24809,24817.5,24807.5,24815.5,1502
1771529700,24815.75,24817.75,24808.75,24811.5,1240
1771529760,24812.5,24815.25,24798.25,24799.5,2675
1771529820,24799.5,24799.5,24785.25,24786.25,3926
1771529880,24786.75,24792.25,24780.25,24783.75,3431
1771529940,24783.75,24786.25,24760,24760.25,5114
1771530000,24760.75,24772.75,24755.75,24768.5,4853
1771530060,24768.75,24787.25,24766.75,24781.5,4578
1771530120,24781.25,24783.5,24766,24770.5,2897
1771530180,24770.5,24771.75,24762.5,24766.75,1884
1771530240,24767.25,24777.5,24764.75,24774.25,2648
1771530300,24773.75,24785.5,24771.25,24779,3276
1771530360,24779.25,24780.5,24761.75,24764,3065
1771530420,24764.25,24765.5,24751.5,24753.25,3325
1771530480,24753.5,24769.75,24753.25,24767.75,3199
1771530540,24768.5,24770.5,24762,24766.25,1670
1771530600,24767.75,24781.25,24766.75,24778,3324
1771530660,24777.75,24787,24774,24782,2678
1771530720,24782,24789,24767.5,24774.5,3413
1771530780,24774.5,24778,24762.75,24770.25,2536
1771530840,24770.5,24778.75,24765.5,24776.5,1804
1771530900,24776.75,24791.5,24775,24789.25,2373
1771530960,24790.25,24792.75,24781,24781.75,2404
1771531020,24781.75,24786,24773.75,24775.75,2720
1771531080,24775.75,24785.25,24774.5,24782.75,2208
1771531140,24782.75,24787.75,24776.5,24782.25,2128
1771531200,24782,24797.75,24780.75,24797,2872
