time,open,high,low,close,Volume
1736425800,21291.5,21313,21286,21312,9684
1736427600,21312,21332,21304.25,21319.5,13820
1736429400,21319,21334.25,21293,21304.25,14752
1736431200,21304.25,21310.5,21264.75,21301.75,25730
1736463600,21302,21309,21245.5,21258,14858
1736465400,21258.5,21259.75,21211.5,21238,16841
1736467200,21238.25,21245,21179,21208.25,21193
1736469000,21208.5,21223,21189.25,21196,13348
1736470800,21196,21245.25,21194,21237,12745
1736472600,21235.75,21257.75,21229.25,21246.75,10861
1736474400,21247.5,21262.5,21236.75,21258,8414
1736476200,21258,21279,21253.5,21273.25,7898
1736478000,21273.75,21293.5,21271.5,21290.75,8355
1736479800,21290.75,21313.75,21283,21301.5,10842
1736481600,21301,21305.75,21281.25,21285.75,8078
1736483400,21285.5,21308.5,21284,21302.5,6411
1736485200,21302.75,21317.25,21296.75,21316.5,7053
1736487000,21316.5,21328,21295,21301.5,8369
1736488800,21300.75,21301.5,21267.5,21269.5,9506
1736490600,21269.25,21282,21241,21245.5,11379
1736492400,21245.25,21286.75,21233.5,21271.5,14722
1736494200,21271.75,21292.25,21263.5,21270.75,9827
1736496000,21269,21300,21258.25,21293,13859
1736497800,21293.5,21299,21268.5,21283.25,8750
1736499600,21283.25,21288.75,21247.75,21274,14243
1736501400,21273.75,21294.75,21261,21277.25,8846
1736503200,21277,21294.25,21270,21286.75,6194
1736505000,21287.5,21321.75,21286.5,21315.75,9693
1736506800,21316.75,21372.5,21312.25,21345,15820
1736508600,21345,21354.75,21314,21316.25,13922
1736510400,21316.5,21324.5,21256.75,21280.75,23693
1736512200,21281.25,21322.75,21279.25,21321.5,16507
1736514000,21321.25,21323.5,21275.5,21304,19374
1736515800,21304.25,21312,21044.5,21116.5,150140
1736517600,21116.5,21195.25,21088.75,21193,81916
1736519400,21193.25,21197.25,21010,21054.75,254024
1736521200,21054,21054,20874.75,21030.25,218850
1736523000,21030.5,21123,20983.5,20989.25,194885
1736524800,20989,21001.75,20924,20939.5,128032
1736526600,20939.25,20982.5,20886,20901,114506
1736528400,20900.5,20961,20886,20954.5,77104
1736530200,20953.75,21042,20951.25,21033.75,68213
1736532000,21033.75,21134.25,21005.5,21109.25,79042
1736533800,21109.25,21175.75,21087.25,21168.25,80557
1736535600,21167.75,21171.25,21045,21096,91564
1736537400,21096,21102.75,21042,21086.25,65952
1736539200,21086.25,21099.5,21000.5,21011.25,73518
1736541000,21010.75,21045.75,20982,21016,89796
1736542800,21016,21035.75,20999.75,21008.25,23495
1736544600,21008,21010.75,20988.25,20996.25,7994
1736722800,21027.5,21028.75,20942.75,21000,16710
1736724600,21000,21028,20983.5,21000.25,14948
1736726400,20999.5,21037,20996.75,21015.75,11594
1736728200,21016.5,21026.5,20981,20998.5,11906
1736730000,20999.25,21002.75,20955.5,20957,13678
1736731800,20957.25,20958.25,20888.75,20925.75,25753
1736733600,20925.25,20948.5,20911.5,20939.5,13016
1736735400,20939,20946.5,20915.25,20925.5,8969
1736737200,20925,20937,20857.25,20881.25,20438
1736739000,20881.75,20890.25,20862.75,20881,13006
1736740800,20880.75,20900.25,20880.25,20892.25,9142
1736742600,20892.75,20901.75,20876.5,20897.75,6840
1736744400,20898,20899.75,20875.75,20878.25,6076
1736746200,20877.75,20894.75,20865.75,20888,8272
1736748000,20887,20929.25,20886.25,20915,9660
1736749800,20914.25,20922.25,20897.25,20906.25,7624
1736751600,20906,20916.25,20867.5,20886.5,12460
1736753400,20886.75,20901.75,20866.75,20882,11137
1736755200,20882.25,20911.5,20815.5,20823.25,30379
1736757000,20823.25,20847.5,20794,20803.5,22026
1736758800,20803.5,20812,20693.5,20710.25,44371
1736760600,20711,20743.75,20705,20721.25,15840
1736762400,20721.25,20746,20708,20740.5,13595
1736764200,20740,20775.25,20736.25,20750.5,17629
1736766000,20751.25,20775,20731.25,20761,18881
1736767800,20761.25,20777.25,20747.25,20765.25,11657
1736769600,20764.75,20802.25,20725.25,20781,29183
1736771400,20781,20845.75,20771.25,20817.75,31937
1736773200,20818.25,20833.75,20780.25,20810.75,31844
1736775000,20811.5,20841.5,20800.5,20809.5,28439
1736776800,20810,20817.75,20758,20765.75,53195
1736778600,20765.75,20841.25,20701.5,20801.5,240287
1736780400,20801.5,20855.75,20714,20718.5,171841
1736782200,20718.25,20880,20717,20797.75,156592
1736784000,20798.5,20816.75,20743,20755.5,102463
1736785800,20754.75,20826.75,20727,20738,95623
1736787600,20737.5,20862,20718.5,20848,92721
1736789400,20847.25,20895,20817.5,20889.25,81051
1736791200,20889.5,20900,20855.75,20892.25,62715
1736793000,20892.5,20913.75,20861.75,20892.25,65554
1736794800,20891.75,20903.25,20834.5,20893.25,63369
1736796600,20893,20926.5,20869,20905.5,64768
1736798400,20905.5,20924,20874,20884.25,52918
1736800200,20883.75,20964.75,20875.5,20948,61681
1736802000,20947.75,20989.75,20935,20987.25,20479
1736803800,20987.75,20996,20973.5,20992.5,7702
1736809200,21020,21048.5,21011.5,21042.75,11727
1736811000,21043,21088.75,21043,21045.5,14756
1736812800,21046,21053.25,21027,21038.75,11684
1736814600,21040,21056.5,21032,21052.5,6742
1736816400,21053.25,21053.25,21027.75,21028.25,7165
1736818200,21028.5,21038.75,21021.75,21026.5,6687
1736820000,21025.75,21032,20997.25,21019,11043
1736821800,21019,21044.25,21012.25,21043.25,7217
1736823600,21042.25,21048,21025.5,21036.25,7708
1736825400,21036.25,21041,21017.25,21018.5,5254
1736827200,21018.5,21035,21013,21031.25,5580
1736829000,21030.75,21046.5,21029.75,21042.75,4344
1736830800,21042.5,21046.75,21027,21031.25,4935
1736832600,21030.75,21059,21026.5,21058,7038
1736834400,21058.25,21067.75,21052,21058.25,6467
1736836200,21058.25,21059.5,21040.25,21046.5,6432
1736838000,21046,21057.25,21021.25,21044.25,9687
1736839800,21044,21066.25,21040.25,21059.75,5891
1736841600,21060,21105.25,21051.25,21093.75,16427
1736843400,21093.25,21143.75,21075.5,21123.75,16750
1736845200,21123.75,21129.75,21084.25,21098.25,16771
1736847000,21098.25,21114.75,21090.25,21100.75,9692
1736848800,21100.5,21108,21073,21078.5,9710
1736850600,21078,21103.75,21076.75,21095,7844
1736852400,21095.5,21096,21053,21058,12015
1736854200,21058.25,21062.25,21034.5,21042.5,13241
1736856000,21042.75,21058.5,20972.5,21008.5,33266
1736857800,21008.5,21026.5,20994.25,21005,18576
1736859600,21005,21005.75,20944,20962.5,24425
1736861400,20959.25,21139,20957.5,21057,97074
1736863200,21057.5,21090.5,21024.5,21071.25,50532
1736865000,21071.25,21129.25,20965.75,20980.75,208086
1736866800,20980.75,21110.25,20967.75,21016.25,162575
1736868600,21016.25,21028.5,20933.75,20935.75,158401
1736870400,20936,20956.25,20875,20903.25,134777
1736872200,20904,20929.25,20819.5,20823,96468
1736874000,20822.5,20876.75,20807.5,20854,81436
1736875800,20854,20884.25,20791.5,20863,74351
1736877600,20862.75,20945.5,20855,20936.25,56423
1736879400,20936,21010,20926,20997.25,58291
1736881200,20997.25,21013,20972.75,20981.75,53699
1736883000,20981.75,21006.25,20855.75,20860,66741
1736884800,20861.5,20875.75,20773.25,20834.75,112202
1736886600,20835.25,20926.75,20798.75,20923.75,93085
1736888400,20923.5,20992.5,20920,20984.75,29164
1736890200,20985,20994,20967.5,20976.75,7646
1736895600,20975.75,20975.75,20946,20952.25,8352
1736897400,20952,20956.25,20938,20948,5189
1736899200,20948,20951,20936.75,20941.75,5281
1736901000,20941.5,20958.5,20940.75,20954.5,4163
1736902800,20954.75,20963.75,20950.5,20955.25,5069
1736904600,20956.25,20956.5,20941,20953.75,4822
1736906400,20953.5,20956.75,20944.5,20950.75,3368
1736908200,20951.25,20951.75,20932,20937.5,5347
1736910000,20937.25,20944,20931.5,20938,3763
1736911800,20938.5,20942.25,20931,20935.5,2666
1736913600,20935.5,20936,20926.75,20931,3195
1736915400,20931.25,20947.5,20931,20945,2823
1736917200,20944.5,20947.25,20933.5,20945,3746
1736919000,20944.5,20950.75,20940,20942,2439
1736920800,20942.25,20948.75,20939,20948,2040
1736922600,20947.25,20957,20945,20948,3094
1736924400,20947.5,20959.5,20947.25,20954.5,3825
1736926200,20954.25,20957.25,20930,20934.75,5600
1736928000,20935.5,20950.25,20908.75,20945,14188
1736929800,20945,20951.75,20929,20932,6174
1736931600,20932.25,20949,20926,20948.5,6158
1736933400,20948.75,20971.5,20944.25,20960.75,8776
1736935200,20960.5,20961.5,20932,20955.75,7895
1736937000,20955.25,20971,20953.5,20965,5296
1736938800,20965.25,20975.5,20963.25,20969.25,5778
1736940600,20969.5,21014.5,20967.75,20997.25,14563
1736942400,20996.75,21015.75,20982,20985.5,13776
1736944200,20985.25,21011.75,20977.25,20997.25,13685
1736946000,20997,21051,20980,20999.25,16124
1736947800,20999.25,21329,20957.5,21281.25,131936
1736949600,21281.25,21306,21244,21251.5,57527
1736951400,21252.25,21346.5,21186.5,21327.25,213847
1736953200,21327.75,21408.5,21326.75,21391.75,139472
1736955000,21392,21400.5,21318.75,21319.75,122336
1736956800,21319.25,21371,21319,21332,104135
1736958600,21331.5,21333,21246.25,21273.75,115178
1736960400,21273.25,21328.25,21261.75,21325.75,71438
1736962200,21325.75,21366,21318.5,21322.25,56886
1736964000,21323,21387.25,21321.25,21385,43378
1736965800,21385.5,21395.5,21365.5,21380.5,38646
1736967600,21380.75,21421,21377.25,21417,39548
1736969400,21417.25,21435.5,21403.25,21419,42617
1736971200,21419,21452.75,21414,21440,37167
1736973000,21439.75,21446.75,21393.25,21396,69198
1736974800,21395.75,21405.75,21370.25,21383,21900
1736976600,21383.25,21385.25,21369.75,21375.75,6253
1736982000,21386.25,21408,21377,21405.5,7640
1736983800,21405.25,21420.75,21404.75,21415.5,5356
1736985600,21415,21448,21407.5,21434,8105
1736987400,21434,21441,21416.5,21425.75,7431
1736989200,21426,21426.25,21405.5,21411.5,7218
1736991000,21412.5,21428.75,21397.5,21401.25,8439
1736992800,21401.25,21407.25,21385,21389.25,7881
1736994600,21389.25,21404,21385.25,21398.5,4975
1736996400,21398,21412.5,21392.5,21396.5,6998
1736998200,21396.5,21403.25,21384.25,21392.5,4641
1737000000,21392.5,21400,21388.5,21393.25,2833
1737001800,21393.25,21394,21382,21389.75,3191
1737003600,21389.75,21391,21373,21378.75,5765
1737005400,21379,21390.75,21354.75,21366.5,9818
1737007200,21366.5,21432.75,21352.75,21426.25,17757
1737009000,21426.5,21456.75,21423.5,21440.75,15156
1737010800,21440.75,21509,21432,21508.5,19902
1737012600,21508,21560,21503.5,21555.75,19915
1737014400,21555.75,21566.75,21504.75,21520,22961
1737016200,21520.5,21548.5,21505.75,21539.5,15811
1737018000,21538.75,21547.25,21489,21492.25,19049
1737019800,21491.75,21495.25,21454.25,21475.25,18332
1737021600,21474.75,21506.5,21445,21503,15456
1737023400,21503.75,21513,21491.25,21498.25,10872
1737025200,21498.25,21507.75,21484,21503.5,10011
1737027000,21503.5,21519,21486.25,21506.75,11090
1737028800,21507.25,21510.25,21452.25,21463,18495
1737030600,21463.75,21480.25,21430.5,21440.25,19468
1737032400,21440,21454.25,21404,21449.75,21357
1737034200,21449.75,21483.25,21427,21475,44854
1737036000,21474.5,21500,21453,21494.75,31892
1737037800,21495,21498,21369.5,21378,204007
1737039600,21377.75,21426.5,21336,21376.25,169546
1737041400,21375.75,21427.25,21339.25,21424.75,118653
1737043200,21424.75,21474.5,21386.5,21407,115724
1737045000,21407.5,21424,21317.25,21400.25,102047
1737046800,21400,21427,21368.5,21421.75,65069
1737048600,21421.5,21424,21376.5,21385.5,45265
1737050400,21386.25,21413.5,21338.25,21344,43023
1737052200,21343.75,21353,21262.25,21290.75,82103
1737054000,21290,21355,21276.25,21345.5,61181
1737055800,21345.5,21380.75,21330,21373.75,42942
1737057600,21374.25,21395.75,21316.75,21331.5,52500
1737059400,21331.25,21350,21244.25,21248,72424
1737061200,21248.25,21250.5,21171.75,21195,37494
1737063000,21195.75,21214.75,21192.5,21214,9640
1737068400,21225,21240,21208.75,21229.75,8441
1737070200,21230.75,21236.5,21222.5,21234.5,4250
1737072000,21234.5,21242,21226.75,21235.75,6004
1737073800,21235.5,21242.5,21233,21240,3987
1737075600,21240.5,21261.5,21237.75,21251.5,7245
1737077400,21252.25,21274.25,21247.25,21266,6040
1737079200,21266,21283.75,21265.25,21276.25,5060
1737081000,21276,21277,21249.25,21258,7028
1737082800,21258,21263.25,21246,21255.25,5564
1737084600,21255.25,21283,21255,21280.5,5828
1737086400,21280.5,21307.25,21278,21306.75,7271
1737088200,21306.75,21307.75,21281.75,21289.25,6010
1737090000,21289.25,21299.75,21287.75,21298.75,3942
1737091800,21298.75,21309.75,21290.5,21298.75,5921
1737093600,21298.75,21299,21285.5,21292.5,5296
1737095400,21292.75,21305,21277.25,21288,6469
1737097200,21288.75,21293,21267.5,21271.5,8343
1737099000,21271.75,21280.75,21251.5,21276,8216
1737100800,21275.75,21291,21271.5,21287.5,8963
1737102600,21287.25,21321,21284.75,21314.5,9800
1737104400,21314.25,21356.5,21308.5,21351,15154
1737106200,21351.5,21353.25,21334.5,21343,8106
1737108000,21342.75,21354,21324.25,21335.5,9228
1737109800,21335.5,21344,21326.25,21333.75,7721
1737111600,21334.25,21354.5,21334.25,21348.5,6543
1737113400,21348,21362.75,21320,21329,12492
1737115200,21329,21351.75,21306.75,21348.5,16801
1737117000,21348.25,21353.5,21328.25,21345.75,11067
1737118800,21345.5,21452.5,21343.75,21447,30701
1737120600,21446.5,21545.75,21445.25,21541,58707
1737122400,21541.75,21680,21540.25,21646.25,98891
1737124200,21647,21653.5,21487,21506,251205
1737126000,21505.75,21581.75,21481,21528,164002
1737127800,21528.25,21597,21515.5,21594,101557
1737129600,21593.25,21637.5,21569.75,21627.75,76353
1737131400,21628.25,21635,21574.5,21584,73322
1737133200,21583.5,21626.75,21560,21623.5,58225
1737135000,21623.75,21630.25,21605,21625.75,38737
1737136800,21626.25,21672.5,21614,21652.5,49854
1737138600,21652.75,21659.25,21612,21632,49028
1737140400,21632,21645,21609,21632,47047
1737142200,21631.5,21643.25,21611.25,21622.5,35737
1737144000,21622.25,21627,21586.5,21600.75,55119
1737145800,21601,21638.75,21580,21600.25,68669
