time,open,high,low,close,Volume
1643151600,13945,14642.25,13943.75,14158.5,2287939
1643238000,14178.25,14409.75,13845.25,13986.75,2134053
1643324400,14142,14442.5,13830.75,14433,2111995
1643583600,14450,14914.5,14353.5,14905,1476659
1643670000,14865.75,15138,14729.25,14994.75,1509628
1643756400,15128.5,15261.5,14825.25,15114.5,1472633
1643842800,14857,14870,14456.5,14492.25,1553167
1643929200,14776.75,14825.75,14363.25,14685.5,1791334
1644188400,14674.5,14806.5,14511.25,14559.75,1389444
1644274800,14603,14775.75,14467.75,14734.5,1274054
1644361200,14744.75,15068,14740,15038.25,1030974
1644447600,15058.75,15061.5,14622,14701,1812572
1644534000,14700,14766.75,14181,14240.5,1873037
1644793200,14250.25,14394,14030.75,14253,1798430
1644879600,14250.25,14615,14223.25,14609.5,1315850
1644966000,14594,14668.5,14381,14600,1242059
1645052400,14593.25,14619.75,14133.5,14164.75,1382785
1645138800,14156,14299,13906,13996,1725909
1645398000,13953.25,14157,13592.25,13862.75,2757278
1645570800,13925.5,14069,13471.25,13507.5,1810490
1645657200,13484.75,13983.5,13025.75,13966.5,3078445
1645743600,13911,14198,13759.25,14180.5,1863502
1646002800,14005,14292.5,13691,14228,1957726
1646089200,14218,14327.5,13900,14005.5,1745316
1646175600,14026.5,14293.25,13912,14239.25,1451574
1646262000,14195.25,14391.25,13955,14030.5,1229518
1646348400,14065.25,14086,13733.5,13839.75,1549904
1646607600,13778.5,13879.75,13265,13320.75,1595359
1646694000,13282.5,13666.25,13105.25,13267,2215437
1646780400,13194.25,13822.5,13192,13734.75,1383839
1646866800,13774.25,13780,13396.25,13586,1389845
1646953200,13575.25,13861.5,13282,13292,711671
1647208800,13330.75,13446.5,13013,13045.5,523866
1647295200,13086.25,13486.75,12941.75,13449.5,1151374
1647381600,13442.75,14025.75,13417,13949.75,1330918
1647468000,13995,14132.5,13819,14107.75,1079811
1647554400,14052.75,14441.25,13967.25,14413.5,1050588
1647813600,14404.5,14466.75,14183.75,14370.5,1190981
1647900000,14389,14692,14292.5,14654,1071514
1647986400,14652.75,14682.75,14441.5,14447,1190069
1648072800,14463.5,14770,14433.25,14763.75,1090348
1648159200,14763,14841.25,14572.5,14755.75,1143416
1648418400,14755.25,14996.5,14658.75,14985.25,1060897
1648504800,14982.25,15269,14956.25,15237.75,1117358
1648591200,15220,15262.5,15012,15071.5,1006324
1648677600,15100,15181,14855.5,14868.75,1053354
1648764000,14921.5,14959.25,14725.5,14863.75,1054828
1649023200,14847.5,15174,14802,15164.25,767180
1649109600,15160,15199.25,14780,14828,1000862
1649196000,14860.75,14864,14395.5,14505.25,1454298
1649282400,14492,14634,14318.25,14536,1297426
1649368800,14534.5,14642.5,14310.5,14327,1156905
1649628000,14334,14379.75,13984.5,14000,1105421
1649714400,14004.5,14284,13880,13945,1369593
1649800800,13954,14266.75,13921.5,14221.5,1082174
1649887200,14210.5,14296,13876,13893.75,1043012
1650232800,13894,14002.25,13729.25,13907.75,1053774
1650319200,13960.75,14240.75,13828,14217.25,1086225
1650405600,14099,14298,13958.25,14004.75,1233171
1650492000,14070.25,14283,13667.25,13728.25,1370973
1650578400,13719,13779,13295.75,13353.5,1565096
1650837600,13323.5,13550,13183.75,13535.75,1845141
1650924000,13528,13584.5,12803,13016,1582094
1651010400,12861.75,13255,12860,13009,1937454
1651096800,13188,13542.25,13033.5,13454.75,1676647
1651183200,13250,13433.5,12831.75,12852,1622144
1651442400,12892.5,13084.5,12709.5,13073,1850584
